id,themed_article_id,url,source_name,title,created_at
76ae5a2f-41b6-4ae5-8208-3f8f85b4ca10,8232732a-e18f-4c1f-8eec-f2e2b9b639f2,https://www.mdzol.com/deportes/rumor-bomba-river-la-continuidad-marcelo-gallardo-esta-duda-n1376635,Mdzol - River Plate,Rumor bomba en River: ¿la continuidad de Marcelo Gallardo está en duda?,2025-11-04 03:35:51.84018+00
01dd4628-749a-4f60-aa33-3d2939b82197,8232732a-e18f-4c1f-8eec-f2e2b9b639f2,https://tn.com.ar/deportes/futbol/2025/11/03/periodistas-identificados-con-river-criticaron-la-mala-campana-del-equipo-y-pidieron-ganar-el-superclasico/,TN - River Plate,Periodistas identificados con River criticaron la mala campaña del equipo de Gallardo y pidieron ganar el Superclásico | TNTN,2025-11-04 03:35:51.84018+00
c4827cf7-ad97-4c14-86c6-8b2d1ada1374,8232732a-e18f-4c1f-8eec-f2e2b9b639f2,https://www.lanacion.com.ar/deportes/futbol/river-vive-un-suplicio-va-a-la-bombonera-hecho-trizas-y-poniendo-en-riesgo-la-clasificacion-a-la-nid03112025/,La Nación - River Plate,River va a la Bombonera hecho trizas y poniendo en riesgo la clasificación a la Libertadores - LA NACION,2025-11-04 03:35:51.84018+00
f6fbfadd-3956-4bd4-90d2-14299692101f,397ec76d-cc8c-4143-ac88-33503f6a6d2b,https://www.lanacion.com.ar/deportes/futbol/river-plate/que-dijo-borja-tras-recibir-duras-criticas-por-el-penal-que-erro-ante-gimnasia-nid03112025/,La Nación - River Plate,Qué dijo Borja tras ser criticado duramente por el penal que erró ante Gimnasia - LA NACION,2025-11-04 03:35:08.758584+00
3c4097e5-2984-411b-8416-29da40ea5cec,397ec76d-cc8c-4143-ac88-33503f6a6d2b,https://www.mdzol.com/deportes/el-particular-posteo-miguel-borja-errar-su-penal-la-hora-gimnasia-no-tengo-dudas-que-me-n1376339,Mdzol - River Plate,El particular posteo de Miguel Borja tras errar su penal sobre la hora ante Gimnasia: No tengo dudas de que me...,2025-11-04 03:35:08.758584+00
d69d943e-c384-4ad2-8bda-2259f40bd2b7,397ec76d-cc8c-4143-ac88-33503f6a6d2b,https://tn.com.ar/deportes/futbol/2025/11/03/el-descargo-de-borja-ante-las-criticas-por-el-penal-que-erro-en-el-final-del-partido-entre-river-y-gimnasia/,TN - River Plate,El fuerte mensaje de Miguel Borja tras el penal que erró ante Gimnasia | TNTN,2025-11-04 03:35:08.758584+00
0aef53a0-cfcd-4e12-a5e1-2641b7fd2810,17d0bbe0-c391-4fa4-b3d8-65d344522189,https://www.clarin.com/deportes/peor-escenario-partido-500-gallardo-primera-vez-river-pierde-4-partidos-seguidos-monumental_0_KwBuKktS7o.html,Clarín - River Plate,River perdió cuatro partidos seguidos en el Monumental por primera vez en su historia: el récord que Gallardo nunca deseó,2025-11-04 03:34:59.166573+00
40845a2a-6320-4a70-906e-84569e82a27e,17d0bbe0-c391-4fa4-b3d8-65d344522189,https://tn.com.ar/deportes/futbol/2025/11/03/la-racha-negativa-que-river-alcanzo-tras-la-derrota-frente-a-gimnasia-en-el-monumental/,TN - River Plate,La racha negativa que River alcanzó tras la derrota frente a Gimnasia en el Monumental | TNTN,2025-11-04 03:34:59.166573+00
77a57826-e1f0-4c48-b98f-931bc10cd9ef,17d0bbe0-c391-4fa4-b3d8-65d344522189,https://www.mdzol.com/deportes/papelon-historico-river-alcanzo-un-record-negativo-despues-99-anos-jugando-como-local-n1376404,Mdzol - River Plate,Papelón histórico: River alcanzó un récord negativo ¡después de 99 años jugando como local!,2025-11-04 03:34:59.166573+00
13c08cd9-dd6d-41e8-9b9e-c8a834377076,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://www.lanacion.com.ar/deportes/futbol/el-paso-a-paso-del-caotico-final-de-river-gimnasia-el-polemico-penal-el-insulto-de-los-hinchas-y-la-nid03112025/,La Nación - River Plate,"Así fue el caótico final de River-Gimnasia: el polémico penal, el ""que se vayan todos"" y la reacción de Gallardo - LA NACION",2025-11-04 03:34:48.77188+00
f66a0886-44d2-4552-b377-985ed1441434,3a2285d9-a00b-4037-88fc-172c8ec10ff8,https://www.clarin.com/deportes/stefano-di-carlo-asumio-presidencia-river-debemos-perder-vista-objetivo-historico-resultados-deportivos_0_yZHG7iBivp.html,Clarín - River Plate,"Stefano Di Carlo asumió la presidencia de River: ""No debemos perder de vista nuestro objetivo histórico que son los resultados deportivos""",2025-11-04 03:34:38.49718+00
a6775bbf-789d-43b4-89ad-5b3f2ed72c1c,3a2285d9-a00b-4037-88fc-172c8ec10ff8,https://tn.com.ar/deportes/futbol/2025/11/03/stefano-di-carlo-asumio-como-presidente-de-river-y-fue-critico-con-el-mal-momento-del-equipo-de-gallardo/,TN - River Plate,Stefano Di Carlo asumió como presidente de River y fue crítico con la actualidad del equipo: “No nos representa” | TNTN,2025-11-04 03:34:38.49718+00
7b81ac12-7fa0-452c-b14d-dc5a9ecae793,3a2285d9-a00b-4037-88fc-172c8ec10ff8,https://www.mdzol.com/deportes/la-critica-stefano-di-carlo-la-actualidad-del-river-gallardo-asumir-como-nuevo-presidente-no-nos-representa-n1376972,Mdzol - River Plate,La crítica de Stefano Di Carlo sobre la actualidad del River de Gallardo tras asumir como nuevo presidente: No nos representa,2025-11-04 03:34:38.49718+00
a3821d15-84a7-46c7-b772-168cf049438a,3a2285d9-a00b-4037-88fc-172c8ec10ff8,https://www.mdzol.com/deportes/en-medio-la-crisis-stefano-di-carlo-asumio-formalmente-la-presidencia-river-2029-n1376888,Mdzol - River Plate,"En medio de la crisis, Stefano Di Carlo asumió formalmente la presidencia de River hasta 2029",2025-11-04 03:34:38.49718+00
5cdd9b04-0951-4b9b-9bf6-dfa1aa02d21c,3a2285d9-a00b-4037-88fc-172c8ec10ff8,https://www.lanacion.com.ar/deportes/futbol/stefano-di-carlo-asumio-como-presidente-de-river-hay-que-tener-templanza-y-fe-nid03112025/,La Nación - River Plate,"Stefano Di Carlo asumió como presidente de River y dijo: ""Hay que tener templanza y fe"" - LA NACION",2025-11-04 03:34:38.49718+00
f4f5be15-80f8-4cfc-a71f-066cbf7a1e59,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.lanacion.com.ar/deportes/futbol/stefano-di-carlo-de-la-pileta-del-club-al-sillon-de-presidente-un-viaje-circular-de-la-mano-del-nid02112025/,La Nación - River Plate,"Stefano Di Carlo, de la pileta del club al sillón de presidente, un viaje circular de la mano del abuelo Titi - LA NACION",2025-11-04 03:34:29.712341+00
9016b5dd-0889-4f16-adab-3f05ac50384d,51a36d85-94d6-4212-93d5-afc5e0e01f5d,https://tn.com.ar/deportes/futbol/2025/11/02/la-contundente-decision-de-marcelo-gallardo-tras-la-derrota-de-river-contra-gimnasia/,TN - River Plate,La contundente decisión de Marcelo Gallardo tras la derrota de River contra Gimnasia | TNTN,2025-11-04 03:26:50.269001+00
9cde888b-8e73-45df-b54a-1b3891778c7b,51a36d85-94d6-4212-93d5-afc5e0e01f5d,https://www.mdzol.com/deportes/la-drastica-decision-gallardo-la-derrota-river-gimnasia-previo-al-superclasico-n1376228,Mdzol - River Plate,"La drástica decisión de Gallardo tras la derrota de River ante Gimnasia, previo al Superclásico",2025-11-04 03:26:50.269001+00
